label,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20
4,0.0,0.21470007982403652,0.3024100622394823,0.1789654737008438,0.021687764981103894,0.21663181989189784,0.24199471388927732,0.2630359130610333,0.24166131261543727,0.09321130539726333,0.08622660122081255,0.12948786025938408,0.12804135759189114,-0.015541532290280945,-0.03417112622174764,0.02359001838432951,0.03083464952917875,-0.12659113879680028,-0.12008666332699895,-0.06482243332519824,-0.046789358658581345,0.0,-0.11612947214750248,-0.43146584188022485,-0.6279948656042258,-0.5289303360986978,-0.6616631432122062,-0.949265325613159,-0.8782907622642107,-0.7097641333420904,-0.6840043407601759,-1.0,-0.9121441191836444,-0.736385340458281,-0.6659828184032656,-0.9787990881269157,-0.8936126794919924,-0.7214014292711454,-0.6209730001517957,-0.8617370295230988,-0.8236132764959696,-0.695541462814852
4,0.0,0.17840066444892155,0.2227574565457629,0.07650289376381063,-0.06856583565740908,0.07228813604617583,0.03319782725980092,0.09726505995410858,0.11691452038899675,-0.03870539681727282,-0.11150048614065865,-0.028435867737995533,-0.0002713738709154426,-0.13618287505350948,-0.21434656718936843,-0.12805785551637242,-0.09653184031004161,-0.23376635997343112,-0.27472081532339976,-0.20633370904024026,-0.17119710942691765,0.0,-0.16432412681347147,-0.4848425019261795,-0.6441363726990922,-0.5259742289572684,-0.715349379079415,-0.9957932595945767,-0.9266939082518226,-0.7613945037518591,-0.6931666099516062,-1.0,-0.911092704586016,-0.7352732097544289,-0.6359523975731677,-0.9298804254325987,-0.8539476516482704,-0.6882960522916637,-0.5517399268140869,-0.7928093293656007,-0.7652517217380431,-0.6406657673239945
4,0.0,0.1892322241493642,0.2670728073184987,0.1409053909649738,-0.02150744691959388,0.10367333564771182,0.09260449283243312,0.16123033512833274,0.17331174678168043,-0.003777448777425046,-0.0545831982902529,0.03569959887119806,0.05860770810082192,-0.10487295892837044,-0.15762510865600154,-0.061978502045648406,-0.03866153435156946,-0.21529805307430375,-0.23472010146199107,-0.1559096660107754,-0.12479192629970207,0.0,-0.12844190344973483,-0.4455785991410582,-0.6328236558862737,-0.528484399642537,-0.69962862022812,-0.9805566780893902,-0.9059518740363348,-0.745684017498871,-0.6869140034363096,-1.0,-0.9062220732039722,-0.7267526162195441,-0.6367231519665211,-0.9438794294695417,-0.8559359570339251,-0.6840339413549149,-0.5610156844344938,-0.8150340918799217,-0.7777232143462536,-0.645124837439773
4,0.0,0.18322354880941458,0.2541800271526109,0.13346596624455634,-0.022968062749308866,0.10455057584406445,0.0932650541783017,0.16401273647583134,0.1748586831531206,0.002268220213215852,-0.040081540787067355,0.049289388332938194,0.06574678058397525,-0.095825937263632,-0.14963268652737086,-0.05527603633598693,-0.03333453340595708,-0.20203850308581808,-0.2192899341724219,-0.14369655771058,-0.11504122913097212,0.0,-0.14211735615263132,-0.4549163961387746,-0.6333305847799048,-0.5294196697654533,-0.7138736801344125,-0.9792004463606526,-0.9076447059459838,-0.7542769178086851,-0.7022034162915334,-1.0,-0.907973205088153,-0.7308859538909976,-0.6551875572488561,-0.9509983802337753,-0.8673336305310421,-0.6983443809143326,-0.5820930140343793,-0.8273339656665306,-0.7894366123575737,-0.6610088772745455
4,0.0,0.1807212836542436,0.24758881593034757,0.12774212846169908,-0.015097454927656179,0.11185862354355419,0.09901100951360345,0.16516312093467495,0.17238198294742105,0.006010199145943531,-0.03950268457111101,0.04487074785216052,0.060687109444119654,-0.0922410699376173,-0.149785390342582,-0.058874073646186374,-0.0363778225510613,-0.19716641884222663,-0.2176423944787437,-0.14265300959792684,-0.11518275766023187,0.0,-0.14581106980150474,-0.4565175171875296,-0.615572919312147,-0.5008784239361559,-0.710546780722346,-0.9811776258850221,-0.8924191283949707,-0.7196610930236341,-0.6975740925359528,-1.0,-0.8895362811328416,-0.7087121661051194,-0.6516191750052204,-0.9489754708581365,-0.8508257882161719,-0.675613079154761,-0.5773273669557897,-0.820355665419411,-0.7770995942186028,-0.6458251790295042
4,0.0,0.2118427701915018,0.34735677206722654,0.2991713292746895,0.1335866972627202,0.1997654572931609,0.21699313062505365,0.28282591145982827,0.2807868790431713,0.09500367656445914,0.08301881328279079,0.16445347368081936,0.16814271890295635,-0.008909778256295698,-0.027172990111918014,0.06331444984938167,0.0702402027825364,-0.12897304155468897,-0.11776933040944641,-0.042361802388815845,-0.027636609088577013,0.0,-0.08507318256820065,-0.3754657395772268,-0.6042297027680563,-0.5633570332223995,-0.6903346539034216,-0.9585853991981302,-0.868857862527163,-0.7157820320785604,-0.6997474643186463,-1.0,-0.8726866818230344,-0.6979068687066359,-0.6740972796164789,-0.9758978965527346,-0.8606664323581541,-0.6843740098508965,-0.6224452760816305,-0.8710054525567246,-0.8080705687887695,-0.6663057218858488
4,0.0,0.18801209005631386,0.3267934909482666,0.2846776061151279,0.12624589985197543,0.21218716624872025,0.2400459285596569,0.30342741550004015,0.3029386947368971,0.10461487638022811,0.11134961637751777,0.1768423956681433,0.1661578778849098,-0.005791714112530194,-0.004294587072459102,0.05607651054121254,0.04575685451855455,-0.12507819299041986,-0.1193649166950277,-0.06271770341532805,-0.058871825425212715,0.0,-0.014252179354177896,-0.31275834465054553,-0.5428161825144479,-0.5621762399820405,-0.6327957373849653,-0.9122120406432871,-0.8705087704391837,-0.7121056972436429,-0.6735280947752672,-1.0,-0.9280424896069892,-0.7333190696510096,-0.6640177192987529,-0.9739617225317713,-0.8990463323138904,-0.7260847898813164,-0.6314957774619332,-0.8766731807672711,-0.8435062021369595,-0.7105056963482765
4,0.0,0.18371334867344905,0.37160907439194973,0.3471264531030634,0.17514010895940343,0.2781736467455279,0.3304878035909994,0.39665565265162916,0.3876312857384224,0.16727119182490738,0.20985694700867263,0.274833751184065,0.25417007226766064,0.052976647979075836,0.09124436174951772,0.14814673742065576,0.12489776001241895,-0.0767775893976857,-0.03208587036415713,0.023172990011015294,0.011521685047397619,0.0,0.052063072226117,-0.21176440337756305,-0.45389306366506216,-0.48950716704111885,-0.6002292478370216,-0.8894330601400912,-0.8373600097709047,-0.677262239319813,-0.6615160579503685,-1.0,-0.9012485247459388,-0.7053203938564957,-0.6690501316299364,-0.9947496738154625,-0.8918542949333772,-0.7153519775576211,-0.6540666065995246,-0.8976953463763654,-0.841031582645745,-0.7034138969244389
4,0.0,0.1897904832493273,0.36320756247212704,0.30752235989677684,0.13573763090145463,0.2931324312343365,0.3345408666722516,0.3983931635935902,0.385670888501167,0.1785457007494041,0.21957810788205326,0.2802942275981686,0.2495049421817122,0.06268890866300135,0.09952002720456493,0.15458016978808645,0.12518269479764219,-0.06839001682538222,-0.027603492702799097,0.02836957523590743,0.017898222180918372,0.0,0.03296664292119321,-0.2107088586772849,-0.4263195387589673,-0.4336397345417636,-0.6097076177170874,-0.9052174905353647,-0.8474010156294577,-0.6858773462649159,-0.6676382082923926,-1.0,-0.890998544548143,-0.6965114763533441,-0.6737060895594277,-0.9965423715487882,-0.8887626025776784,-0.718595529986182,-0.6529971488257249,-0.9070431504168561,-0.8521592383027146,-0.719532595194509
4,0.0,0.18645777482079798,0.2696781319093117,0.18964380796866365,0.03597075475230123,0.09898702642287384,0.07436158260398251,0.13426944757106513,0.15105754008667371,-0.007115013194778145,-0.058050411849505,0.013529413381081611,0.02785303802768379,-0.10406383023302702,-0.16172868595947143,-0.08748491694142192,-0.06629272588694224,-0.20574021795169917,-0.23292647573538175,-0.17912327800674527,-0.15826838415747313,0.0,-0.10251121547555299,-0.44631839413556257,-0.6514448136089461,-0.5923024793405461,-0.7087055653008419,-0.969158086253971,-0.9188503111412152,-0.7689698764743443,-0.7062153364436577,-1.0,-0.9134509797590764,-0.7301193867236111,-0.6610613904957067,-0.9375464341811904,-0.8653039504647111,-0.700522845016056,-0.5954212763092679,-0.8145653657596623,-0.7925617894475436,-0.6808510674838281
4,0.0,0.19472420977520427,0.27659152421865196,0.1773867635372914,0.0225292485385333,0.1358147895564772,0.10740877622595484,0.14759904642978772,0.15981203434286703,0.018828402599187263,-0.027605823504157145,0.024061516033243514,0.03869180272738834,-0.08348433804456652,-0.13512009675681996,-0.0777705132396208,-0.05894996316992959,-0.18870089288381586,-0.21423066122566037,-0.17135107037658853,-0.15238294396452023,0.0,-0.09367231223705762,-0.4267612498154229,-0.6423871860375198,-0.6012628915915627,-0.6930123583450624,-0.9619169390157196,-0.9028307515297496,-0.7521506115157345,-0.692514917672203,-1.0,-0.8929234199131613,-0.7208787663334747,-0.6506411334272791,-0.9369267760159851,-0.8407943174999595,-0.6771294224891323,-0.5844297996666089,-0.7981423646526921,-0.76236769127951,-0.6519221199781153
5,0.0,0.1101715715724661,0.16835448472193526,0.1907677391922746,0.15500387701324223,0.11095029513242527,0.12056445472625485,0.11831468812595408,0.1085608087276936,0.03796629069520445,0.04510549569797046,0.044915298038524745,0.045270333669490084,-0.030238227700773557,-0.027750593265746946,-0.02295408000546803,-0.019403089703616497,-0.10504535217904326,-0.09927698925920608,-0.09132437226621054,-0.080376232707259,0.0,-0.0975595647746206,-0.27848886208544305,-0.44993919109116576,-0.5841363196740821,-0.4944887963917753,-0.6722558613786324,-0.6725545018940667,-0.627436537682866,-0.5177307088552046,-0.7360978492690191,-0.8738565045003182,-1.0,-0.4977050086228977,-0.7022626517369756,-0.8391412050368204,-0.9583120543412224,-0.4462683158836541,-0.6091182086302882,-0.7205110605071285,-0.8242379202447475
5,0.0,0.1145578451012497,0.18293149597135797,0.21734158167218362,0.1598482825917981,0.11524968743562793,0.13497058565446218,0.15359133196296648,0.1635815676324579,0.04533007980115367,0.06022317313981414,0.06902936704858953,0.07518531379969369,-0.023116165661295353,-0.01404691359407643,-0.0031273240071219245,0.0044338399707754645,-0.09814664418816967,-0.08856384683505625,-0.07770120028452848,-0.06345087869639653,0.0,-0.08660432182088272,-0.28063756286293406,-0.45214040472496514,-0.5488882416674913,-0.5024902465602361,-0.6845879160031092,-0.6578018494351437,-0.5974253657267643,-0.5280109952958206,-0.7485116708331544,-0.8807316588968983,-1.0,-0.5084466748689532,-0.7170046842648654,-0.8537351209090474,-0.9728774405380899,-0.45838945178480633,-0.6234851752071886,-0.735374881213092,-0.8411666414623719
5,0.0,0.124958619801976,0.2058075342040532,0.2446849630302728,0.1707223158226409,0.13737315972240685,0.15978820514276015,0.16587175896226056,0.16274624461288603,0.06302129679502158,0.08136408865763887,0.08961264290543673,0.09459934518219172,-0.009125042421310032,0.0045715708765669775,0.019521490826265572,0.029332481906594505,-0.09002588428690331,-0.07397046355624257,-0.061536959380166116,-0.04628505287984075,0.0,-0.07334182410896349,-0.2800944958105973,-0.4558003745568627,-0.5162717477887262,-0.49832874293701607,-0.6773126188989955,-0.6785864915172436,-0.6354428099235081,-0.5282925231307859,-0.7453393259526928,-0.8809203635165906,-1.0,-0.5140633089640513,-0.7208554468193259,-0.8599380163555173,-0.9765549904791108,-0.47023268565061266,-0.6340984620309014,-0.7459029359422682,-0.8507234383015562
5,0.0,0.10744050928925397,0.18365260414381637,0.21866113889141128,0.1811780119802757,0.14765865804995557,0.1779709772668606,0.19047185726922766,0.19261581086223908,0.06527207122458578,0.07465347037223335,0.07829833814741391,0.07868815368871485,-0.01414753660554774,-0.02037849539490935,-0.02041850999529645,-0.01999897843203474,-0.09365648380642601,-0.093148760701594,-0.09113884804884345,-0.08431733114922697,0.0,-0.06252148991287722,-0.23557535830125365,-0.3877901329543286,-0.4756847693781623,-0.4778267461542621,-0.6402513337775008,-0.5985600100396792,-0.5248248667752938,-0.5177803840585403,-0.7422927097032888,-0.8792089620461356,-1.0,-0.5020908346095493,-0.716060413055256,-0.8586991039790391,-0.983291752158684,-0.4478546307510068,-0.6210044704120248,-0.7343923928004072,-0.8402592920597769
5,0.0,0.11280641378672598,0.1918935363804964,0.2268049932956933,0.17613276453755697,0.15129947315965497,0.17981550955299486,0.19550493575681605,0.20083691452908026,0.07166496062183086,0.0875451770091086,0.09944731211244741,0.11072255601050085,-0.006604673235688489,-0.004827582442422592,0.00353796666855038,0.013019551659123252,-0.09020493729803597,-0.09384131728067156,-0.0928910588694638,-0.08511297142064515,0.0,-0.06144420013254492,-0.24245123323281154,-0.40307216505437937,-0.4990296736209935,-0.472458143035484,-0.64229261601533,-0.6228415214923119,-0.5571689202726932,-0.5120298637047844,-0.7383668719914103,-0.8763049637556447,-1.0,-0.5000318518784902,-0.7157513960883838,-0.8613418374423969,-0.9869215930049164,-0.44979694427462485,-0.6208643289785308,-0.7380187489404113,-0.8480426506927784
5,0.0,0.11439460553205455,0.19184053316661123,0.2310660649477752,0.19116927150767962,0.16143517135153096,0.18903731790694112,0.1952479414067585,0.19581866392294026,0.08335356039508945,0.10229873743532183,0.10934593091772819,0.11618495599719819,0.006104399488131846,0.017558707769248488,0.028534752498052773,0.038859624233995846,-0.07832698650718714,-0.06477598358771951,-0.05344358061406038,-0.03869974527954672,0.0,-0.06952888533006157,-0.24235324446967646,-0.39570354213324643,-0.4855446557952384,-0.48374389371620136,-0.6517955818220631,-0.6350979081343064,-0.5815541077521555,-0.5216801099977426,-0.7457862665575001,-0.8804007053325476,-1.0,-0.5087336833083433,-0.7186884125891358,-0.8568341769721417,-0.9770967489320431,-0.46008576870350626,-0.627979813477534,-0.7401408084547926,-0.8453819765637764
5,0.0,0.10913517566632086,0.17692386448596273,0.20365061731861733,0.15877370600039772,0.14429286563006427,0.1679138886335186,0.17227084728520464,0.16915697552535647,0.0646210610846103,0.06961786649875057,0.061198597331267465,0.05116620014045151,-0.011240319917611355,-0.010036019388308932,-0.009481374404052348,-0.01059306848594581,-0.09159482855337894,-0.08505794810782173,-0.07993612879790613,-0.07216462393960969,0.0,-0.07334802470992609,-0.24576962593149776,-0.396698709971993,-0.4852586819586228,-0.4832147368175411,-0.6484143814447068,-0.6162875411920786,-0.5474382857684309,-0.5206029952303672,-0.7462698097339794,-0.8803631121561846,-1.0,-0.5036103372003016,-0.7144596713506488,-0.8520034214059434,-0.9733885163902193,-0.44991526622254036,-0.6180541478136096,-0.7307514822480909,-0.8382026566286278
5,0.0,0.09899360030652168,0.16968048932868723,0.1818979722563643,0.12018757336342373,0.15125587648018834,0.17571276495593421,0.16947396902787992,0.15353240564879436,0.07049504963531425,0.07956048108630863,0.07026008917832308,0.06172185395584798,-0.0059924133250031765,-0.002649444133197365,-0.0029347673667641226,-0.00602088639803447,-0.0900951889394126,-0.08210218837785117,-0.07536575555027424,-0.06718167268935252,0.0,-0.06813431917096945,-0.23231446912695963,-0.402934076112968,-0.5221364482326616,-0.47148038254643415,-0.6455112282658285,-0.6243007309515142,-0.5622969112805378,-0.5084872141089508,-0.736748302642762,-0.8719933586968616,-1.0,-0.4940064345853366,-0.7046669506293372,-0.8461400058855323,-0.968922282664869,-0.4471669456918101,-0.6161594070754105,-0.7309639567103956,-0.8359353881785068
5,0.0,0.12238373976859265,0.22429741264539474,0.2918066372294352,0.25397190382453805,0.17348698391863818,0.2202612703997739,0.24464745249251063,0.2522913921314155,0.10239597667217168,0.1389576516109905,0.16249406351825882,0.18202600328703775,0.02805884997856945,0.05575934870291616,0.0821010933771818,0.10468607139373622,-0.05562025971350795,-0.028167233601504624,-0.008243176655458376,0.014671044060970013,0.0,-0.05754498386088679,-0.22696927853233803,-0.37248929570339107,-0.47451427969202287,-0.4729716261122961,-0.635547526251924,-0.5760674056979314,-0.4924796136992109,-0.5159763049048879,-0.7407451097961363,-0.8740143178159123,-1.0,-0.5106209962431003,-0.7250366035912571,-0.8665796936329645,-0.990614337536542,-0.469529032240036,-0.642643559730687,-0.758539717973704,-0.8634286510410616
5,0.0,0.10975231361490576,0.1963141032981273,0.24710952722388327,0.21350906123579236,0.17629557788974973,0.20475320154155058,0.20861859421778506,0.20108751056907526,0.10572019749791825,0.1359291370413028,0.14791280966032783,0.15779673533517496,0.03282593483887828,0.055315408949436866,0.07304750688911989,0.08789093146187797,-0.05194272722644825,-0.028272906119129786,-0.011488475209441415,0.00882675641639873,0.0,-0.04807209990529219,-0.22320067914283212,-0.38022641671411656,-0.48147151626855667,-0.471488001474076,-0.6503380206525063,-0.6494392975525287,-0.6037261249480952,-0.5136467847436798,-0.7414525118901688,-0.8804834377797672,-1.0,-0.5080275242864623,-0.7186909671098098,-0.8560991530737115,-0.9712159962373372,-0.46997322609988723,-0.6368527901377196,-0.7470707908514634,-0.8471300470319759
5,0.0,0.10683212977232387,0.18820799823015685,0.22757395561917942,0.18932535673400658,0.15214638965316796,0.17485355352305443,0.18421451279279902,0.1834257038336801,0.08234523464067135,0.10423181569899904,0.11085864155837957,0.11446411683917934,0.012310719799052136,0.02495724043696035,0.03615910552254605,0.045443135153707,-0.0685380454967288,-0.053364976223006566,-0.04222922975567226,-0.029288768022267538,0.0,-0.05819941401632965,-0.22050565778928083,-0.3699983374760196,-0.4753576634906438,-0.4709019410132273,-0.6525815332215403,-0.6417984633321173,-0.5908432899095079,-0.5087217906530291,-0.7415280164295867,-0.8800169232020713,-1.0,-0.5008785272437053,-0.7119868374509037,-0.8486854656247128,-0.9656685502013025,-0.4566667277533263,-0.6258049430885476,-0.7348954554557616,-0.8338590082101789
5,0.0,0.10672433259873518,0.18235096373568382,0.22454217787093028,0.1963307304070404,0.1284684473720942,0.14099918389884536,0.15201927401507936,0.15463342443505498,0.06000264628588746,0.0681851746234317,0.07141471924569395,0.07040978728975196,-0.007991741464295888,-0.004543815382577631,0.0011519866495296135,0.006207384702483555,-0.08257704373539321,-0.0745902623106435,-0.06960668004154139,-0.060778787685297646,0.0,-0.058285774005788014,-0.22795615213265633,-0.3739122318906511,-0.44440654943182395,-0.4860379078357587,-0.666940749603092,-0.6474115369960967,-0.5904046148766815,-0.5185602584026913,-0.7464723989168391,-0.8844321963292634,-1.0,-0.504285823466464,-0.7166393678199061,-0.8504318936969913,-0.9665615091709734,-0.4530936046088408,-0.6241246403447381,-0.7328258630713319,-0.8367262565352014
5,0.0,0.10878706340781763,0.1866326263970361,0.2223767319434608,0.17467437304053263,0.13870765013073863,0.15634502943652012,0.16489420908873237,0.1647192553925832,0.06495779802829428,0.07413172218923149,0.07717476696672347,0.08091860783960783,-0.005918635877059141,-0.00216610339426993,0.0021471080210101446,0.008951867546594038,-0.08250959301396434,-0.07172652942895001,-0.0651841303539616,-0.05379917278303667,0.0,-0.07223372692307477,-0.2468114408502301,-0.4080169727515226,-0.5146033065127074,-0.4914313343191301,-0.671669809664958,-0.670463147854378,-0.6191363175275005,-0.5278050208346301,-0.7525085808619721,-0.886790098742296,-1.0,-0.5148262042505898,-0.7242297971938997,-0.8570841387091221,-0.9707328961733925,-0.46439061440710044,-0.62983554913311,-0.7379413725678212,-0.838821313958333
5,0.0,0.10465114569256943,0.19156718621478816,0.2315454825347204,0.18443681730054143,0.1612920369634762,0.21066594853225326,0.2248792121863825,0.2183639069116866,0.07999412384555657,0.09738682678487316,0.1096961519800967,0.1149759383659179,-0.00016657973571169144,-0.006095039796031901,-0.004594001631066988,-0.002448140941440886,-0.08040220568655183,-0.08079250221738704,-0.08218612831233021,-0.07899429532675571,0.0,-0.053092091705820604,-0.21738774545916173,-0.3530605332834224,-0.4421781011156501,-0.4537526969427262,-0.6106150013209444,-0.569618951130239,-0.4884804055946984,-0.5038990091271551,-0.7418629580233771,-0.8821452220989621,-1.0,-0.49691498390674504,-0.7190249392761197,-0.8569220112048854,-0.9775110354698603,-0.44748904680470447,-0.6212632905806686,-0.7334750836557271,-0.8402936564770144
5,0.0,0.10840474573130333,0.19394536079424465,0.24269328791369002,0.19992782942962922,0.1371740393583573,0.1673389516233913,0.18521881971813847,0.18983148478808476,0.0693570763160524,0.09577552385061529,0.11194992266641512,0.12679149626393107,0.0022854711655407576,0.020671175141173562,0.037824104747238345,0.053724026548499684,-0.0738175022284687,-0.05479891035276506,-0.0419359574098747,-0.026218276066664842,0.0,-0.08302713401343724,-0.2589727610517814,-0.4207053068533017,-0.5462557260621717,-0.4809678726538285,-0.6606385448894808,-0.6473109904113052,-0.5857843233018287,-0.5159428306380537,-0.7442298428936548,-0.8809496765162099,-1.0,-0.508826801236221,-0.7183335575290984,-0.8561345542978887,-0.9720329271947975,-0.46634928546670024,-0.6330471162749939,-0.7437014711521448,-0.8443076927799847
5,0.0,0.12423928597936099,0.2222613289457347,0.27609658173786916,0.20842277435613216,0.1430535661146792,0.16802146723278158,0.18177386988004626,0.18430092415646357,0.07789092831145661,0.09930121202325964,0.1167938714199602,0.12843999087150113,0.011851094483431706,0.02476625562987683,0.042177063744807126,0.055248227885066926,-0.0622194599341444,-0.04704763120309592,-0.03442449878228877,-0.019557115200129854,0.0,-0.07208822735788918,-0.2420058003425268,-0.39053105527805504,-0.4589635824225066,-0.48884859524471796,-0.668728717799671,-0.628052931420418,-0.5534266206727204,-0.5215825875964787,-0.7467533827816811,-0.8807207629649308,-1.0,-0.5135846075196356,-0.723419871410249,-0.8581094851068818,-0.976842330153388,-0.4728912023051541,-0.6408888771738278,-0.747810443529899,-0.8490178193015033
5,0.0,0.12057264609558149,0.2021103995879149,0.24018890648185273,0.19279399842541348,0.1378726106820184,0.16505991038319817,0.179497229839878,0.18145251216792468,0.07283735808965777,0.09912885561509847,0.11694941421283844,0.13497601535953546,0.007523260272128355,0.026657413287988364,0.04761785253324046,0.06741300994799182,-0.06635513950309796,-0.04385464927402195,-0.027127667358353064,-0.008141826930112358,0.0,-0.08665684257354168,-0.29458743198986176,-0.4806220494794792,-0.6109621074874809,-0.49822024894856837,-0.675412889951621,-0.6422240888324353,-0.5697792066776517,-0.5364701165135494,-0.7573056570972,-0.8851985208252239,-0.9999986829666615,-0.5324847736312365,-0.7450647102380318,-0.8833087974900271,-1.0,-0.49612075146995555,-0.6664106744088716,-0.7793990376876406,-0.8813832947491345
5,0.0,0.124181542127516,0.19977423215208293,0.22793714934740103,0.1693886358391119,0.1336695907974231,0.15245363097141826,0.1477844379073252,0.13665727687980253,0.0685427349526176,0.0959412309465819,0.11431252760409893,0.13306112909404666,0.0050324395755792905,0.026498690233098678,0.049512600941673195,0.07214913359739546,-0.06481486362842921,-0.04587771955289853,-0.027348852548129247,-0.006380793639078383,0.0,-0.09936099073673803,-0.3139138131203966,-0.5101902325129132,-0.6348140259868063,-0.4990299758548338,-0.6805881386431611,-0.7316900620557717,-0.760426148711262,-0.5332331385084356,-0.7514245765223697,-0.8825367244346505,-1.0,-0.5279369589743049,-0.7427391701138841,-0.8793936646176664,-0.9927699226909501,-0.4930165290708504,-0.660138919641466,-0.7715314168327306,-0.8747086559425108
5,0.0,0.11849152044092928,0.19315736476186357,0.22058633554276325,0.16712818348376174,0.1321154528168487,0.15180056186933735,0.15237421117712088,0.14560036097824575,0.06657761674894408,0.09140104020664007,0.10472555276079103,0.11796898621677364,0.0015671620251943015,0.018828637636873306,0.03742512760227001,0.05505344206843355,-0.07107853487425726,-0.05458312454608741,-0.03976973829885036,-0.022559671535647665,0.0,-0.09876991110602246,-0.3129500431577283,-0.5099835616534937,-0.6437702426930951,-0.49551858051650177,-0.6741114512989658,-0.6790251090363316,-0.6611336547071814,-0.5317098223141282,-0.7506873546644313,-0.8825208666679935,-1.0,-0.5264282241040962,-0.7364463692243719,-0.8716705885497953,-0.9873236795839232,-0.4889573426266822,-0.6540697851616878,-0.7649544117347894,-0.8695396917804522
5,0.0,0.11984819638544446,0.20425671343926818,0.242053036674364,0.18328767492937975,0.1356319364419929,0.16141335090128864,0.17248307776184985,0.17192663183155074,0.07050542061465695,0.09619964331170272,0.11210038861992269,0.12836107196831267,0.006058739392817459,0.0226636198392741,0.040982594580212285,0.05724501886229113,-0.06687876558516481,-0.04779900282219859,-0.03351768853912886,-0.01839028048327739,0.0,-0.09387854347104167,-0.2986577546336764,-0.49183204690423543,-0.6211262593297725,-0.4949021834645248,-0.6736421043652027,-0.6557783112449953,-0.6050358247883714,-0.5325178122904985,-0.7520537577110669,-0.8815180013268816,-1.0,-0.5281450220975262,-0.736482484103462,-0.871363570353234,-0.9870471631993313,-0.49012622204477596,-0.6554433991266025,-0.7674077047631801,-0.8702508961093469
6,0.0,0.06464591287821993,0.2606054422234264,0.4456596203662284,0.5663215997302343,0.36976696005340565,0.68505415740436,0.8635075383199746,1.0,0.4235601558950162,0.6364045099475047,0.5540070299170691,0.4564134979882674,0.453949439263636,0.6212377407292424,0.5440314245463932,0.45322226653335995,0.4568774584126838,0.5661193584438536,0.5002076954966266,0.4347471351397761,0.0,-0.3248169262186375,-0.5023575668249632,-0.5092613112128815,-0.43416426048893364,-0.5733490696631227,-0.5561265401663181,-0.5339379003945074,-0.516527231751882,-0.36829797325280184,-0.34371329684611845,-0.3149003009770087,-0.306499075169179,-0.15688034105612175,-0.1846643783869764,-0.1567552467739798,-0.14130212114858617,0.02751875118079504,-0.03191845312790662,-0.00859716260784249,0.018603543826445787
6,0.0,0.04368382690242545,0.23108152957072464,0.4204586051345587,0.5444218122251911,0.34282435643865944,0.6658542627153083,0.855664486515493,1.0,0.4129146986032815,0.634293241016618,0.5514489105473377,0.44906802493355674,0.4517075564682544,0.622558444996983,0.552227559198658,0.45822734953963895,0.46039105437317024,0.5712508697434163,0.5116150545017996,0.44704516751870166,0.0,-0.34733177080374705,-0.5491932730763753,-0.5788635454511014,-0.4975533488234383,-0.6089680690841316,-0.6201150392503999,-0.6108313277071011,-0.605740966239595,-0.39677803893472346,-0.42889820791598976,-0.40232165757727084,-0.3816142022052209,-0.18167467326262482,-0.25236344726093557,-0.2330198361104527,-0.20946403866312552,0.006033190694211048,-0.08886453944357718,-0.07311304655639303,-0.041472776972736734
6,0.0,0.059019514433680434,0.24904474303468524,0.4363879220744424,0.5625728006579481,0.3573434924358125,0.6741673226347701,0.8593656837613506,1.0,0.41899492180375036,0.6405774722260942,0.5587453475219136,0.4508223237124241,0.44768897508955935,0.621093066870632,0.5514200097655435,0.45647411779119684,0.4471248621898761,0.5718832423545022,0.510314598499659,0.4419632247868393,0.0,-0.33313659753901487,-0.5136563970232357,-0.529652621234554,-0.45630028569743886,-0.5649996750209663,-0.571931453769995,-0.5596755262463952,-0.5501989890114252,-0.3531722652446091,-0.38299375756144477,-0.36774286522409194,-0.3553757411084578,-0.13687373841150335,-0.21175939802431104,-0.19378279048284802,-0.17069568548043942,0.05178649082918783,-0.03900150530638092,-0.02770281259628351,0.0025769285691712956
6,0.0,0.04032736518994847,0.2346537910297835,0.4554216380769273,0.6077370914287746,0.300270821748915,0.6353019723932336,0.8399242041632607,1.0,0.3361408347557308,0.6573776308458302,0.5636009463496308,0.44041288588794925,0.366828412604418,0.6502479895468911,0.5533026272948783,0.44258552860968925,0.3853715487120795,0.603458264168112,0.5237443731606488,0.4335985951819865,0.0,-0.2822897878345783,-0.48704633215055143,-0.500063945058257,-0.4411829258689687,-0.5584931602988124,-0.5750805270264208,-0.5624754388613572,-0.5506747367129708,-0.3396808033956594,-0.353467246261448,-0.3009704942422455,-0.2852828261072315,-0.11780820540753666,-0.1622992595218101,-0.11893166516468691,-0.10280243173655604,0.08408672774241925,0.018954543906054565,0.04609107675101023,0.06842158464976072
